[2025-05-11 19:14:50] [INFO    ] discord.client: logging in using static token
[2025-05-11 19:34:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 17, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-11T22:35:02.147000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1370584364412436503'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-10T02:12:56.781692+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1371254301485170759', 'flags': 0, 'embeds': [{'url': 'https://cdn.discordapp.com/attachments/1141889049569804431/1288638258254843924/image.png?ex=68208526&is=681f33a6&hm=1a157f8f48e39efffaee47fe78bf775942c649542a49c754b67cbdcaa65d851e&', 'type': 'image', 'thumbnail': {'width': 550, 'url': 'https://cdn.discordapp.com/attachments/1141889049569804431/1288638258254843924/image.png?ex=68227f66&is=68212de6&hm=20b8ba2e0911c652622198e5d5f7b2f8dafc14a92418eeb96d67b9e5a73a9c72&', 'proxy_url': 'https://media.discordapp.net/attachments/1141889049569804431/1288638258254843924/image.png?ex=68227f66&is=68212de6&hm=20b8ba2e0911c652622198e5d5f7b2f8dafc14a92418eeb96d67b9e5a73a9c72&', 'placeholder_version': 1, 'placeholder': 'SecFGoZWVmVvdneImZCUCUk=', 'height': 158, 'flags': 0}, 'content_scan_version': 1}], 'edited_timestamp': None, 'content': 'https://cdn.discordapp.com/attachments/1141889049569804431/1288638258254843924/image.png?ex=68208526&is=681f33a6&hm=1a157f8f48e39efffaee47fe78bf775942c649542a49c754b67cbdcaa65d851e&', 'components': [], 'channel_type': 0, 'channel_id': '1141889049569804431', 'author': {'username': 'GamerBot2000', 'public_flags': 0, 'primary_guild': None, 'id': '1370564572154433587', 'global_name': None, 'discriminator': '6793', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'd6f68bc5248942db55c85db299d64b85'}, 'attachments': [], 'guild_id': '1141889049041326080'}}
[2025-05-11 19:34:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:34:58] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-05-11 19:34:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 18, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-11T22:35:08.765000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1370584364412436503'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-10T02:12:56.781692+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1371254329243205642', 'flags': 0, 'embeds': [{'video': {'width': 404, 'url': 'https://media.tenor.com/BoQ0EJaHVwcAAAPo/the-uncanny-cat-curse-uncanny-cat.mp4', 'proxy_url': 'https://images-ext-1.discordapp.net/external/7E43gwoii8IHRCmyRBWfBGmouWLkyFQg43VebPHZ0fM/https/media.tenor.com/BoQ0EJaHVwcAAAPo/the-uncanny-cat-curse-uncanny-cat.mp4', 'placeholder_version': 1, 'placeholder': '3DgOFgS4iPiXd3iYiHmJeXiYmFWQWQU=', 'height': 498, 'flags': 0}, 'url': 'https://tenor.com/view/the-uncanny-cat-curse-uncanny-cat-curse-canny-vs-uncanny-cat-canny-cat-vs-uncanny-cat-gif-469557507002947335', 'type': 'gifv', 'thumbnail': {'width': 403, 'url': 'https://media.tenor.com/BoQ0EJaHVwcAAAAe/the-uncanny-cat-curse-uncanny-cat.png', 'proxy_url': 'https://images-ext-1.discordapp.net/external/pVOMn2Pv5wSXMt7CY2Z2tmyfy3eKsWhLOCpSXZqbOvI/https/media.tenor.com/BoQ0EJaHVwcAAAAe/the-uncanny-cat-curse-uncanny-cat.png', 'placeholder_version': 1, 'placeholder': '3DgOFgS4iPiXd3iYiHmJeXiYmFWQWQU=', 'height': 498, 'flags': 0}, 'provider': {'url': 'https://tenor.co', 'name': 'Tenor'}, 'content_scan_version': 1}], 'edited_timestamp': None, 'content': 'https://tenor.com/view/the-uncanny-cat-curse-uncanny-cat-curse-canny-vs-uncanny-cat-canny-cat-vs-uncanny-cat-gif-469557507002947335', 'components': [], 'channel_type': 0, 'channel_id': '1141889049569804431', 'author': {'username': 'GamerBot2000', 'public_flags': 0, 'primary_guild': None, 'id': '1370564572154433587', 'global_name': None, 'discriminator': '6793', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'd6f68bc5248942db55c85db299d64b85'}, 'attachments': [], 'guild_id': '1141889049041326080'}}
[2025-05-11 19:34:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:34:58] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-05-11 19:34:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 19, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-11T22:35:08.942000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1370584364412436503'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-10T02:12:56.781692+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1371254329985601566', 'flags': 0, 'embeds': [{'url': 'https://cdn.discordapp.com/attachments/1141889049569804431/1370918354893930648/image.png?ex=68213eb6&is=681fed36&hm=4392b454ada358f8af4566afd415f7ebd253a44292789478821eeed203b9c509&', 'type': 'image', 'thumbnail': {'width': 558, 'url': 'https://cdn.discordapp.com/attachments/1141889049569804431/1370918354893930648/image.png?ex=6821e776&is=682095f6&hm=a9f91f2c3015d6785bc940cfb11d10a8315c5b58a08badb0ade5407b3ced0451&', 'proxy_url': 'https://media.discordapp.net/attachments/1141889049569804431/1370918354893930648/image.png?ex=6821e776&is=682095f6&hm=a9f91f2c3015d6785bc940cfb11d10a8315c5b58a08badb0ade5407b3ced0451&', 'placeholder_version': 1, 'placeholder': 'TxgGFIK7u3lvh4dud3rOd68KeA==', 'height': 357, 'flags': 0}, 'content_scan_version': 1}], 'edited_timestamp': None, 'content': 'https://cdn.discordapp.com/attachments/1141889049569804431/1370918354893930648/image.png?ex=68213eb6&is=681fed36&hm=4392b454ada358f8af4566afd415f7ebd253a44292789478821eeed203b9c509&', 'components': [], 'channel_type': 0, 'channel_id': '1141889049569804431', 'author': {'username': 'GamerBot2000', 'public_flags': 0, 'primary_guild': None, 'id': '1370564572154433587', 'global_name': None, 'discriminator': '6793', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'd6f68bc5248942db55c85db299d64b85'}, 'attachments': [], 'guild_id': '1141889049041326080'}}
[2025-05-11 19:34:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:34:58] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-05-11 19:34:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 20, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-11T22:35:03.388000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1370584364412436503'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-10T02:12:56.781692+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1371254306690437273', 'flags': 0, 'embeds': [{'url': 'https://cdn.discordapp.com/attachments/1141889049569804431/1358490005978480901/RQuFAPi.gif?ex=6820dae8&is=681f8968&hm=62e8b9589e16fb2fbb0c6701bf211684585f1eb6d238d21a93d9a2f91bc92a5e&', 'type': 'image', 'thumbnail': {'width': 480, 'url': 'https://cdn.discordapp.com/attachments/1141889049569804431/1358490005978480901/RQuFAPi.gif?ex=68222c68&is=6820dae8&hm=cbb820ce639d0e29be1c6c619dbfd399d5bcfd56637dbec1241c8dc0c76d5d4e&', 'proxy_url': 'https://media.discordapp.net/attachments/1141889049569804431/1358490005978480901/RQuFAPi.gif?ex=68222c68&is=6820dae8&hm=cbb820ce639d0e29be1c6c619dbfd399d5bcfd56637dbec1241c8dc0c76d5d4e&', 'placeholder_version': 1, 'placeholder': '2zgKFgS3mfeWhyeJh3SIiHl4cE8B5iQ=', 'height': 592, 'flags': 32}, 'content_scan_version': 1}], 'edited_timestamp': None, 'content': 'https://cdn.discordapp.com/attachments/1141889049569804431/1358490005978480901/RQuFAPi.gif?ex=6820dae8&is=681f8968&hm=62e8b9589e16fb2fbb0c6701bf211684585f1eb6d238d21a93d9a2f91bc92a5e&', 'components': [], 'channel_type': 0, 'channel_id': '1141889049569804431', 'author': {'username': 'GamerBot2000', 'public_flags': 0, 'primary_guild': None, 'id': '1370564572154433587', 'global_name': None, 'discriminator': '6793', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'd6f68bc5248942db55c85db299d64b85'}, 'attachments': [], 'guild_id': '1141889049041326080'}}
[2025-05-11 19:34:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:34:58] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-05-11 19:35:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 20.
[2025-05-11 19:35:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-11 19:36:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 20.
[2025-05-11 19:36:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-11 19:36:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 21, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-05-11T23:36:16.594000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-05-11T23:33:23.223000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1371268986062241933', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'wya', 'components': [], 'channel_id': '1141889049569804431', 'author': {'username': 'prostop', 'public_flags': 64, 'primary_guild': None, 'id': '544213015516545034', 'global_name': 'prostop', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '90c6bd2c6284b7ddac32048f45e23371'}, 'attachments': []}, 'pinned': False, 'nonce': '1371269712868016128', 'message_reference': {'type': 0, 'message_id': '1371268986062241933', 'guild_id': '1141889049041326080', 'channel_id': '1141889049569804431'}, 'mentions': [{'username': 'prostop', 'public_flags': 64, 'primary_guild': None, 'member': {'roles': ['1239701986476298260'], 'premium_since': None, 'pending': False, 'nick': 'ayymoney', 'mute': False, 'joined_at': '2024-09-04T23:36:44.666000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '544213015516545034', 'global_name': 'prostop', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '90c6bd2c6284b7ddac32048f45e23371'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-01-21T22:02:39.483000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1371269713233182851', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'one sec', 'components': [], 'channel_type': 0, 'channel_id': '1141889049569804431', 'author': {'username': '9st2', 'public_flags': 64, 'primary_guild': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'id': '755042663262060717', 'global_name': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1141889049041326080'}}
[2025-05-11 19:36:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:36:16] [DEBUG   ] discord.client: Dispatching event message
[2025-05-11 19:36:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 22, 'op': 0, 'd': {'user_id': '755042663262060717', 'timestamp': 1747006578, 'member': {'user': {'username': '9st2', 'public_flags': 64, 'primary_guild': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'id': '755042663262060717', 'global_name': None, 'display_name': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-01-21T22:02:39.483000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1141889049569804431', 'guild_id': '1141889049041326080'}}
[2025-05-11 19:36:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:36:18] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-11 19:36:18] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-11 19:36:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 23, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-11T23:36:21.148000+00:00', 'pinned': False, 'nonce': '1371269731943710720', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-01-21T22:02:39.483000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1371269732333916220', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'tryna figure sum out', 'components': [], 'channel_type': 0, 'channel_id': '1141889049569804431', 'author': {'username': '9st2', 'public_flags': 64, 'primary_guild': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'id': '755042663262060717', 'global_name': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1141889049041326080'}}
[2025-05-11 19:36:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:36:21] [DEBUG   ] discord.client: Dispatching event message
[2025-05-11 19:36:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 24, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-11T23:36:31.315000+00:00', 'pinned': False, 'nonce': '1371269775094710272', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1239701986476298260'], 'premium_since': None, 'pending': False, 'nick': 'ayymoney', 'mute': False, 'joined_at': '2024-09-04T23:36:44.666000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1371269774977273957', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'o', 'components': [], 'channel_type': 0, 'channel_id': '1141889049569804431', 'author': {'username': 'prostop', 'public_flags': 64, 'primary_guild': None, 'id': '544213015516545034', 'global_name': 'prostop', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '90c6bd2c6284b7ddac32048f45e23371'}, 'attachments': [], 'guild_id': '1141889049041326080'}}
[2025-05-11 19:36:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:36:31] [DEBUG   ] discord.client: Dispatching event message
[2025-05-11 19:36:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 25, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-11T23:36:32.467000+00:00', 'pinned': False, 'nonce': '1371269779989463040', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1239701986476298260'], 'premium_since': None, 'pending': False, 'nick': 'ayymoney', 'mute': False, 'joined_at': '2024-09-04T23:36:44.666000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1371269779809243206', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'k', 'components': [], 'channel_type': 0, 'channel_id': '1141889049569804431', 'author': {'username': 'prostop', 'public_flags': 64, 'primary_guild': None, 'id': '544213015516545034', 'global_name': 'prostop', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '90c6bd2c6284b7ddac32048f45e23371'}, 'attachments': [], 'guild_id': '1141889049041326080'}}
[2025-05-11 19:36:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:36:32] [DEBUG   ] discord.client: Dispatching event message
[2025-05-11 19:36:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 25.
[2025-05-11 19:36:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-11 19:36:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 26, 'op': 0, 'd': {'user_id': '755042663262060717', 'timestamp': 1747006619, 'member': {'user': {'username': '9st2', 'public_flags': 64, 'primary_guild': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'id': '755042663262060717', 'global_name': None, 'display_name': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-01-21T22:02:39.483000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1141889049569804431', 'guild_id': '1141889049041326080'}}
[2025-05-11 19:36:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:36:59] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-11 19:36:59] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-11 19:37:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 27, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-05-11T23:37:04.160000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-05-11T23:36:32.467000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1371269779809243206', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'k', 'components': [], 'channel_id': '1141889049569804431', 'author': {'username': 'prostop', 'public_flags': 64, 'primary_guild': None, 'id': '544213015516545034', 'global_name': 'prostop', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '90c6bd2c6284b7ddac32048f45e23371'}, 'attachments': []}, 'pinned': False, 'nonce': '1371269912135204864', 'message_reference': {'type': 0, 'message_id': '1371269779809243206', 'guild_id': '1141889049041326080', 'channel_id': '1141889049569804431'}, 'mentions': [{'username': 'prostop', 'public_flags': 64, 'primary_guild': None, 'member': {'roles': ['1239701986476298260'], 'premium_since': None, 'pending': False, 'nick': 'ayymoney', 'mute': False, 'joined_at': '2024-09-04T23:36:44.666000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '544213015516545034', 'global_name': 'prostop', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '90c6bd2c6284b7ddac32048f45e23371'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-01-21T22:02:39.483000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1371269912739319848', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'yu see da news ☠️', 'components': [], 'channel_type': 0, 'channel_id': '1141889049569804431', 'author': {'username': '9st2', 'public_flags': 64, 'primary_guild': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'id': '755042663262060717', 'global_name': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1141889049041326080'}}
[2025-05-11 19:37:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:37:04] [DEBUG   ] discord.client: Dispatching event message
[2025-05-11 19:37:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 28, 'op': 0, 'd': {'user_id': '755042663262060717', 'timestamp': 1747006628, 'member': {'user': {'username': '9st2', 'public_flags': 64, 'primary_guild': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'id': '755042663262060717', 'global_name': None, 'display_name': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-01-21T22:02:39.483000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1141889049569804431', 'guild_id': '1141889049041326080'}}
[2025-05-11 19:37:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:37:08] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-11 19:37:08] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-11 19:37:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 29, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-11T23:37:12.316000+00:00', 'pinned': False, 'nonce': '1371269946721435648', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-01-21T22:02:39.483000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1371269946948190248', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'ngas had helis lookin for me', 'components': [], 'channel_type': 0, 'channel_id': '1141889049569804431', 'author': {'username': '9st2', 'public_flags': 64, 'primary_guild': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'id': '755042663262060717', 'global_name': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'UD', 'identity_guild_id': '1324902952388792494', 'identity_enabled': True, 'badge': '86735389348f3eacfa519eb553df38fd'}, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1141889049041326080'}}
[2025-05-11 19:37:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-11 19:37:12] [DEBUG   ] discord.client: Dispatching event message
[2025-05-11 19:37:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 29.
[2025-05-11 19:37:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
